"Journal Name ","Edition","ISSN","Price Group","Volume From","Volume To","Issues Per Volume","Currency","2010 Rate"
"Clinical Gerontologist","WCLIHI","0731-7115","Institutional",33,33,4,"EUR",783
"Clinical Gerontologist","WCLIHI","0731-7115","Institutional",33,33,4,"GBP - UK",602
"Clinical Gerontologist","WCLIHI","0731-7115","Institutional",33,33,4,"USD",786
"Clinical Gerontologist","WCLII","1545-2301","Institutional",33,33,4,"EUR",744
"Clinical Gerontologist","WCLII","1545-2301","Institutional",33,33,4,"GBP - UK",572
"Clinical Gerontologist","WCLII","1545-2301","Institutional",33,33,4,"USD",746
"Clinical Psychologist","TCPSHI","1328-4207","Institutional",14,14,3,"AUD",171
"Clinical Psychologist","TCPSHI","1328-4207","Institutional",14,14,3,"EUR",145
"Clinical Psychologist","TCPSHI","1328-4207","Institutional",14,14,3,"GBP - UK",112
"Clinical Psychologist","TCPSHI","1328-4207","Institutional",14,14,3,"USD",182
"Clinical Psychologist","TCPSI","1742-9552","Institutional",14,14,3,"AUD",162
"Clinical Psychologist","TCPSI","1742-9552","Institutional",14,14,3,"EUR",138
"Clinical Psychologist","TCPSI","1742-9552","Institutional",14,14,3,"GBP - UK",107
"Clinical Psychologist","TCPSI","1742-9552","Institutional",14,14,3,"USD",173
"Clinical Supervisior (The)","WCSUHI","0732-5223","Institutional",29,29,2,"EUR",755
"Clinical Supervisior (The)","WCSUHI","0732-5223","Institutional",29,29,2,"GBP - UK",581
"Clinical Supervisior (The)","WCSUHI","0732-5223","Institutional",29,29,2,"USD",758
"Clinical Supervisior (The)","WCSUI","1545-231X","Institutional",29,29,2,"EUR",717
"Clinical Supervisior (The)","WCSUI","1545-231X","Institutional",29,29,2,"GBP - UK",552
"Clinical Supervisior (The)","WCSUI","1545-231X","Institutional",29,29,2,"USD",719
"Coaching: An International Journal of Theory, Research and Practice","RCOAHI","1752-1882","Institutional",3,3,2,"EUR",159
"Coaching: An International Journal of Theory, Research and Practice","RCOAHI","1752-1882","Institutional",3,3,2,"GBP - UK",102
"Coaching: An International Journal of Theory, Research and Practice","RCOAHI","1752-1882","Institutional",3,3,2,"USD",200
"Coaching: An International Journal of Theory, Research and Practice","RCOAI","1752-1890","Institutional",3,3,2,"EUR",152
"Coaching: An International Journal of Theory, Research and Practice","RCOAI","1752-1890","Institutional",3,3,2,"GBP - UK",97
"Coaching: An International Journal of Theory, Research and Practice","RCOAI","1752-1890","Institutional",3,3,2,"USD",189
"Coastal Management","UCMGHI","0892-0753","Institutional",38,38,6,"EUR",859
"Coastal Management","UCMGHI","0892-0753","Institutional",38,38,6,"GBP - UK",651
"Coastal Management","UCMGHI","0892-0753","Institutional",38,38,6,"USD","1,074.00"
"Coastal Management","UCMGI","1521-0421","Institutional",38,38,6,"EUR",817
"Coastal Management","UCMGI","1521-0421","Institutional",38,38,6,"GBP - UK",617
"Coastal Management","UCMGI","1521-0421","Institutional",38,38,6,"USD","1,021.00"
"CoDesign","NCDNHI","1571-0882","Institutional",6,6,4,"EUR",208
"CoDesign","NCDNHI","1571-0882","Institutional",6,6,4,"GBP - UK",158
"CoDesign","NCDNHI","1571-0882","Institutional",6,6,4,"USD",261
"CoDesign","NCDNI","1745-3755","Institutional",6,6,4,"EUR",198
"CoDesign","NCDNI","1745-3755","Institutional",6,6,4,"GBP - UK",150
"CoDesign","NCDNI","1745-3755","Institutional",6,6,4,"USD",247
"Cogeneration & Distributed Generation Journal","UCGNHI","1545-3669","Institutional",25,25,4,"EUR",264
"Cogeneration & Distributed Generation Journal","UCGNHI","1545-3669","Institutional",25,25,4,"GBP - UK",200
"Cogeneration & Distributed Generation Journal","UCGNHI","1545-3669","Institutional",25,25,4,"USD",331
"Cogeneration & Distributed Generation Journal","UCGNI","1545-7575","Institutional",25,25,4,"EUR",251
"Cogeneration & Distributed Generation Journal","UCGNI","1545-7575","Institutional",25,25,4,"GBP - UK",190
"Cogeneration & Distributed Generation Journal","UCGNI","1545-7575","Institutional",25,25,4,"USD",315
"Cognition & Emotion","PCEMHI","0269-9931","Institutional",24,24,8,"EUR","1,271.00"
"Cognition & Emotion","PCEMHI","0269-9931","Institutional",24,24,8,"GBP - UK",963
"Cognition & Emotion","PCEMHI","0269-9931","Institutional",24,24,8,"USD","1,595.00"
"Cognition & Emotion","PCEMI","1464-0600","Institutional",24,24,8,"EUR","1,208.00"
"Cognition & Emotion","PCEMI","1464-0600","Institutional",24,24,8,"GBP - UK",915
"Cognition & Emotion","PCEMI","1464-0600","Institutional",24,24,8,"USD","1,515.00"
"Cognition and Instruction","HCGIHI","0737-0008","Institutional",28,28,4,"EUR",543
"Cognition and Instruction","HCGIHI","0737-0008","Institutional",28,28,4,"GBP - UK",407
"Cognition and Instruction","HCGIHI","0737-0008","Institutional",28,28,4,"USD",682
"Cognition and Instruction","HCGII","1532-690X","Institutional",28,28,4,"EUR",516
"Cognition and Instruction","HCGII","1532-690X","Institutional",28,28,4,"GBP - UK",386
"Cognition and Instruction","HCGII","1532-690X","Institutional",28,28,4,"USD",648
"Cognitive Behaviour Therapy","SBEHHI","1650-6073","Institutional",39,39,4,"EUR",220
"Cognitive Behaviour Therapy","SBEHHI","1650-6073","Institutional",39,39,4,"GBP - UK",166
"Cognitive Behaviour Therapy","SBEHHI","1650-6073","Institutional",39,39,4,"USD",277
"Cognitive Behaviour Therapy","SBEHI","1651-2316","Institutional",39,39,4,"EUR",210
"Cognitive Behaviour Therapy","SBEHI","1651-2316","Institutional",39,39,4,"GBP - UK",158
"Cognitive Behaviour Therapy","SBEHI","1651-2316","Institutional",39,39,4,"USD",263
"Cognitive Neuropsychiatry","PCNPHI","1354-6805","Institutional",15,15,6,"EUR",639
"Cognitive Neuropsychiatry","PCNPHI","1354-6805","Institutional",15,15,6,"GBP - UK",482
"Cognitive Neuropsychiatry","PCNPHI","1354-6805","Institutional",15,15,6,"USD",801
"Cognitive Neuropsychiatry","PCNPI","1464-0619","Institutional",15,15,6,"EUR",607
"Cognitive Neuropsychiatry","PCNPI","1464-0619","Institutional",15,15,6,"GBP - UK",459
"Cognitive Neuropsychiatry","PCNPI","1464-0619","Institutional",15,15,6,"USD",761
"Cognitive Neuropsychology","PCGNHI","0264-3294","Institutional",27,27,8,"EUR","1,505.00"
"Cognitive Neuropsychology","PCGNHI","0264-3294","Institutional",27,27,8,"GBP - UK","1,141.00"
"Cognitive Neuropsychology","PCGNHI","0264-3294","Institutional",27,27,8,"USD","1,890.00"
"Cognitive Neuropsychology","PCGNI","1464-0627","Institutional",27,27,8,"EUR","1,429.00"
"Cognitive Neuropsychology","PCGNI","1464-0627","Institutional",27,27,8,"GBP - UK","1,084.00"
"Cognitive Neuropsychology","PCGNI","1464-0627","Institutional",27,27,8,"USD","1,796.00"
"Cognitive Neuroscience","PCNSHI","1758-8928","Institutional",1,1,4,"EUR",263
"Cognitive Neuroscience","PCNSHI","1758-8928","Institutional",1,1,4,"GBP - UK",199
"Cognitive Neuroscience","PCNSHI","1758-8928","Institutional",1,1,4,"USD",329
"Cognitive Neuroscience Online","PCNSI","1758-8936","Institutional",1,1,4,"EUR",250
"Cognitive Neuroscience Online","PCNSI","1758-8936","Institutional",1,1,4,"GBP - UK",189
"Cognitive Neuroscience Online","PCNSI","1758-8936","Institutional",1,1,4,"USD",312
"Cold War History","FCWHHI","1468-2745","Institutional",10,10,4,"EUR",472
"Cold War History","FCWHHI","1468-2745","Institutional",10,10,4,"GBP - UK",358
"Cold War History","FCWHHI","1468-2745","Institutional",10,10,4,"USD",593
"Cold War History","FCWHI","1743-7962","Institutional",10,10,4,"EUR",448
"Cold War History","FCWHI","1743-7962","Institutional",10,10,4,"GBP - UK",341
"Cold War History","FCWHI","1743-7962","Institutional",10,10,4,"USD",563
"Collection Management","WCOLHI","0146-2679","Institutional",35,35,4,"EUR",335
"Collection Management","WCOLHI","0146-2679","Institutional",35,35,4,"GBP - UK",258
"Collection Management","WCOLHI","0146-2679","Institutional",35,35,4,"USD",342
"Collection Management","WCOLI","1545-2549","Institutional",35,35,4,"EUR",319
"Collection Management","WCOLI","1545-2549","Institutional",35,35,4,"GBP - UK",245
"Collection Management","WCOLI","1545-2549","Institutional",35,35,4,"USD",325
"College & Undergraduate Libraries","WCULHI","1069-1316","Institutional",17,17,4,"EUR",209
"College & Undergraduate Libraries","WCULHI","1069-1316","Institutional",17,17,4,"GBP - UK",160
"College & Undergraduate Libraries","WCULHI","1069-1316","Institutional",17,17,4,"USD",216
"College & Undergraduate Libraries","WCULI","1545-2530","Institutional",17,17,4,"EUR",199
"College & Undergraduate Libraries","WCULI","1545-2530","Institutional",17,17,4,"GBP - UK",152
"College & Undergraduate Libraries","WCULI","1545-2530","Institutional",17,17,4,"USD",206
"Colonial Latin American Review","CCLAHI","1060-9164","Institutional",19,19,3,"EUR",500
"Colonial Latin American Review","CCLAHI","1060-9164","Institutional",19,19,3,"GBP - UK",376
"Colonial Latin American Review","CCLAHI","1060-9164","Institutional",19,19,3,"USD",624
"Colonial Latin American Review","CCLAI","1466-1802","Institutional",19,19,3,"EUR",475
"Colonial Latin American Review","CCLAI","1466-1802","Institutional",19,19,3,"GBP - UK",357
"Colonial Latin American Review","CCLAI","1466-1802","Institutional",19,19,3,"USD",593
"Combustion Science and Technology","GCSTHI","0010-2202","Institutional",182,182,12,"EUR","6,180.00"
"Combustion Science and Technology","GCSTHI","0010-2202","Institutional",182,182,12,"GBP - UK","4,961.00"
"Combustion Science and Technology","GCSTHI","0010-2202","Institutional",182,182,12,"USD","7,725.00"
"Combustion Science and Technology","GCSTI","1563-521X","Institutional",182,182,12,"EUR","5,871.00"
"Combustion Science and Technology","GCSTI","1563-521X","Institutional",182,182,12,"GBP - UK","4,712.00"
"Combustion Science and Technology","GCSTI","1563-521X","Institutional",182,182,12,"USD","7,338.00"
"Combustion Theory and Modelling","TCTMHI","1364-7830","Institutional",14,14,6,"EUR",589
"Combustion Theory and Modelling","TCTMHI","1364-7830","Institutional",14,14,6,"GBP - UK",445
"Combustion Theory and Modelling","TCTMHI","1364-7830","Institutional",14,14,6,"USD",740
"Combustion Theory and Modelling","TCTMI","1741-3559","Institutional",14,14,6,"EUR",560
"Combustion Theory and Modelling","TCTMI","1741-3559","Institutional",14,14,6,"GBP - UK",423
"Combustion Theory and Modelling","TCTMI","1741-3559","Institutional",14,14,6,"USD",703
"Comments on Inorganic Chemistry","GCICHI","0260-3594","Institutional",31,31,6,"EUR","1,269.00"
"Comments on Inorganic Chemistry","GCICHI","0260-3594","Institutional",31,31,6,"GBP - UK","1,149.00"
"Comments on Inorganic Chemistry","GCICHI","0260-3594","Institutional",31,31,6,"USD","1,594.00"
"Comments on Inorganic Chemistry","GCICI","1548-9574","Institutional",31,31,6,"EUR","1,206.00"
"Comments on Inorganic Chemistry","GCICI","1548-9574","Institutional",31,31,6,"GBP - UK","1,092.00"
"Comments on Inorganic Chemistry","GCICI","1548-9574","Institutional",31,31,6,"USD","1,514.00"
"Commonwealth Law Bulletin","RCLBHI","0305-0718","Institutional",36,36,4,"EUR",296
"Commonwealth Law Bulletin","RCLBHI","0305-0718","Institutional",36,36,4,"GBP - UK",205
"Commonwealth Law Bulletin","RCLBHI","0305-0718","Institutional",36,36,4,"USD",372
"Commonwealth Law Bulletin","RCLBI","1750-5976","Institutional",36,36,4,"EUR",282
"Commonwealth Law Bulletin","RCLBI","1750-5976","Institutional",36,36,4,"GBP - UK",195
"Commonwealth Law Bulletin","RCLBI","1750-5976","Institutional",36,36,4,"USD",353
"Communicatio: South African Journal for Communication Theory and Research","RCSAHI","0250-0167","Institutional",36,36,3,"EUR",360
"Communicatio: South African Journal for Communication Theory and Research","RCSAHI","0250-0167","Institutional",36,36,3,"GBP - UK",231
"Communicatio: South African Journal for Communication Theory and Research","RCSAHI","0250-0167","Institutional",36,36,3,"USD",452
"Communicatio: South African Journal for Communication Theory and Research","RCSAI","1753-5379","Institutional",36,36,3,"EUR",342
"Communicatio: South African Journal for Communication Theory and Research","RCSAI","1753-5379","Institutional",36,36,3,"GBP - UK",219
"Communicatio: South African Journal for Communication Theory and Research","RCSAI","1753-5379","Institutional",36,36,3,"USD",429
"Communication & Critical/Cultural Studies","RCCCHI","1479-1420","Institutional",7,7,4,"EUR",232
"Communication & Critical/Cultural Studies","RCCCHI","1479-1420","Institutional",7,7,4,"GBP - UK",190
"Communication & Critical/Cultural Studies","RCCCHI","1479-1420","Institutional",7,7,4,"USD",291
"Communication & Critical/Cultural Studies","RCCCI","1479-4233","Institutional",7,7,4,"EUR",220
"Communication & Critical/Cultural Studies","RCCCI","1479-4233","Institutional",7,7,4,"GBP - UK",181
"Communication & Critical/Cultural Studies","RCCCI","1479-4233","Institutional",7,7,4,"USD",276
"Communication Booknotes Quarterly","HCBQHI","1094-8007","Institutional",41,41,4,"EUR",401
"Communication Booknotes Quarterly","HCBQHI","1094-8007","Institutional",41,41,4,"GBP - UK",300
"Communication Booknotes Quarterly","HCBQHI","1094-8007","Institutional",41,41,4,"USD",503
"Communication Booknotes Quarterly","HCBQI","1532-6896","Institutional",41,41,4,"EUR",381
"Communication Booknotes Quarterly","HCBQI","1532-6896","Institutional",41,41,4,"GBP - UK",286
"Communication Booknotes Quarterly","HCBQI","1532-6896","Institutional",41,41,4,"USD",478
"Communication Education","RCEDHI","0363-4523","Institutional",59,59,4,"EUR",291
"Communication Education","RCEDHI","0363-4523","Institutional",59,59,4,"GBP - UK",224
"Communication Education","RCEDHI","0363-4523","Institutional",59,59,4,"USD",364
"Communication Education","RCEDI","1479-5795","Institutional",59,59,4,"EUR",276
"Communication Education","RCEDI","1479-5795","Institutional",59,59,4,"GBP - UK",212
"Communication Education","RCEDI","1479-5795","Institutional",59,59,4,"USD",346
"Communication Law and Policy","HCLWHI","1081-1680","Institutional",15,15,4,"EUR",585
"Communication Law and Policy","HCLWHI","1081-1680","Institutional",15,15,4,"GBP - UK",439
"Communication Law and Policy","HCLWHI","1081-1680","Institutional",15,15,4,"USD",734
"Communication Law and Policy","HCLWI","1532-6926","Institutional",15,15,4,"EUR",556
"Communication Law and Policy","HCLWI","1532-6926","Institutional",15,15,4,"GBP - UK",417
"Communication Law and Policy","HCLWI","1532-6926","Institutional",15,15,4,"USD",698
"Communication Methods and Measures","HCMSHI","1931-2458","Institutional",4,4,4,"EUR",334
"Communication Methods and Measures","HCMSHI","1931-2458","Institutional",4,4,4,"GBP - UK",250
"Communication Methods and Measures","HCMSHI","1931-2458","Institutional",4,4,4,"USD",420
"Communication Methods and Measures","HCMSI","1931-2466","Institutional",4,4,4,"EUR",317
"Communication Methods and Measures","HCMSI","1931-2466","Institutional",4,4,4,"GBP - UK",238
"Communication Methods and Measures","HCMSI","1931-2466","Institutional",4,4,4,"USD",399
"Communication Monographs","RCMMHI","0363-7751","Institutional",77,77,4,"EUR",237
"Communication Monographs","RCMMHI","0363-7751","Institutional",77,77,4,"GBP - UK",183
"Communication Monographs","RCMMHI","0363-7751","Institutional",77,77,4,"USD",298
"Communication Monographs","RCMMI","1479-5787","Institutional",77,77,4,"EUR",226
"Communication Monographs","RCMMI","1479-5787","Institutional",77,77,4,"GBP - UK",174
"Communication Monographs","RCMMI","1479-5787","Institutional",77,77,4,"USD",284
"Communication Studies","RCSTHI","1051-0974","Institutional",61,61,5,"EUR",246
"Communication Studies","RCSTHI","1051-0974","Institutional",61,61,5,"GBP - UK",186
"Communication Studies","RCSTHI","1051-0974","Institutional",61,61,5,"USD",308
"Communication Studies","RCSTI","1745-1035","Institutional",61,61,5,"EUR",234
"Communication Studies","RCSTI","1745-1035","Institutional",61,61,5,"GBP - UK",177
"Communication Studies","RCSTI","1745-1035","Institutional",61,61,5,"USD",293
"Communication Teacher","RCMTI","1740-4630","Institutional",24,24,4,"EUR",93
"Communication Teacher","RCMTI","1740-4630","Institutional",24,24,4,"GBP - UK",58
"Communication Teacher","RCMTI","1740-4630","Institutional",24,24,4,"USD",116
"Communications in Algebra","LAGBHI","0092-7872","Institutional",38,38,12,"EUR","4,028.00"
"Communications in Algebra","LAGBHI","0092-7872","Institutional",38,38,12,"GBP - UK","3,052.00"
"Communications in Algebra","LAGBHI","0092-7872","Institutional",38,38,12,"USD","5,059.00"
"Communications in Algebra","LAGBI","1532-4125","Institutional",38,38,12,"EUR","3,826.00"
"Communications in Algebra","LAGBI","1532-4125","Institutional",38,38,12,"GBP - UK","2,900.00"
"Communications in Algebra","LAGBI","1532-4125","Institutional",38,38,12,"USD","4,807.00"
"Communications in Partial Differential Equations","LPDEHI","0360-5302","Institutional",35,35,12,"EUR","2,885.00"
